PONID|SEQNO|ACCNO|ACCDM|CLSBS|PONUM|BSNTP|BSREF|TRAMN|INAMT|RMAMN|MVMTP|TRNDT|DUEDT|ASSCDAG|PMPINST|TRINST|NODAYS|OVBAND|FLAG01|
8184305000121223301520|517467|8184|3050001|2122|3301520|2|21701|-35.82|-35.82|.00|RM|2018-04-30|2018-04-30|A3050001|4|0|0|0||
8184305000121223301520|87078|8184|3050001|2122|3301520|2|21801|358.15|89.53|.00||2018-07-01|2018-07-28|A3050001|4|1|734|361|X|
8184305000121223301520|523309|8184|3050001|2122|3301520|2|21801|-35.81|-35.81|.00|RM|2018-08-02|2018-08-02|A3050001|4|0|0|0||
8184305000121223301520|87079|8184|3050001|2122|3301520|2|21801|358.15|89.53|.00||2018-07-01|2018-08-28|A3050001|4|2|703|361|X|
8184305000121223301520|523310|8184|3050001|2122|3301520|2|21801|-35.81|-35.81|.00|RM|2018-08-30|2018-08-30|A3050001|4|0|0|0||
8184305000121223301520|87080|8184|3050001|2122|3301520|2|21801|358.15|89.53|.00||2018-07-01|2018-09-28|A3050001|4|3|672|361|X|
8184305000121223301520|523311|8184|3050001|2122|3301520|2|21801|-35.81|-35.81|.00|RM|2018-09-28|2018-09-28|A3050001|4|0|0|0||
8184305000121223301520|87081|8184|3050001|2122|3301520|2|21801|358.15|89.56|10.23||2018-07-01|2018-10-28|A3050001|4|4|642|361||
8184305000121223301520|523312|8184|3050001|2122|3301520|2|21801|-35.81|-35.81|.00|RM|2018-10-31|2018-10-31|A3050001|4|0|0|0||
8184305000121223301520|523313|8184|3050001|2122|3301520|2|21801|-30.70|-30.70|.00|RM|2018-11-29|2018-11-29|A3050001|4|0|0|0||
8184305000121223301520|523314|8184|3050001|2122|3301520|2|21801|-30.70|-30.70|.00|RM|2018-12-28|2018-12-28|A3050001|4|0|0|0||
8184305000121223301520|198379|8184|3050001|2122|3301520|2|21701|143.28|35.82|35.82||2019-01-01|2019-01-01|A3050001|4|1|577|361||
8184305000121223301520|198380|8184|3050001|2122|3301520|2|21701|143.28|35.82|35.82||2019-01-01|2019-02-01|A3050001|4|2|546|361||
8184305000121223301520|198381|8184|3050001|2122|3301520|2|21701|143.28|35.82|35.82||2019-01-01|2019-03-01|A3050001|4|3|518|361||
8184305000121223301520|198382|8184|3050001|2122|3301520|2|21701|143.28|35.82|35.82||2019-01-01|2019-04-01|A3050001|4|4|487|361||
8184305000137103311837|255161|8184|3050001|3710|3311837|2|21801|285.12|71.28|.00||2018-02-01|2018-02-09|A3050001|4|1|903|361|X|
8184305000137103311837|533075|8184|3050001|3710|3311837|2|21801|-28.51|-28.51|.00|RM|2018-02-27|2018-02-27|A3050001|4|0|0|0||
8184305000137103311837|255162|8184|3050001|3710|3311837|2|21801|285.12|71.28|.00||2018-02-01|2018-03-09|A3050001|4|2|875|361|X|
8184305000137103311837|533076|8184|3050001|3710|3311837|2|21801|-28.51|-28.51|.00|RM|2018-03-29|2018-03-29|A3050001|4|0|0|0||
8184305000137103311837|255163|8184|3050001|3710|3311837|2|21801|285.12|71.28|.00||2018-02-01|2018-04-09|A3050001|4|3|844|361|X|
8184305000137103311837|533077|8184|3050001|3710|3311837|2|21801|-28.51|-28.51|.00|RM|2018-04-30|2018-04-30|A3050001|4|0|0|0||
8184305000137103311837|255164|8184|3050001|3710|3311837|2|21801|285.12|71.28|19.02||2018-02-01|2018-05-09|A3050001|4|4|814|361||
8184305000137103311837|533078|8184|3050001|3710|3311837|2|21801|-28.51|-28.51|.00|RM|2018-07-03|2018-07-03|A3050001|4|0|0|0||
8184305000137103311837|533079|8184|3050001|3710|3311837|2|21801|-28.51|-28.51|.00|RM|2018-08-02|2018-08-02|A3050001|4|0|0|0||
8184305000137103311837|533080|8184|3050001|3710|3311837|2|21801|-28.51|-28.51|.00|RM|2018-08-30|2018-08-30|A3050001|4|0|0|0||
8184305000137103311837|533081|8184|3050001|3710|3311837|2|21801|-28.51|-28.51|.00|RM|2018-09-28|2018-09-28|A3050001|4|0|0|0||
8184305000137103311837|533082|8184|3050001|3710|3311837|2|21801|-28.51|-28.51|.00|RM|2018-10-31|2018-10-31|A3050001|4|0|0|0||
8184305000137103311837|533083|8184|3050001|3710|3311837|2|21801|-19.01|-19.01|.00|RM|2018-11-29|2018-11-29|A3050001|4|0|0|0||
8184305000137103311837|533084|8184|3050001|3710|3311837|2|21801|-19.01|-19.01|.00|RM|2018-12-28|2018-12-28|A3050001|4|0|0|0||
8362225000121023200191|466587|8362|2250001|2102|3200191|2|21701|-34.61|-34.61|.00|RM|2018-01-31|2018-01-31|A2250001|4|0|0|0||
8362225000121023200191|466588|8362|2250001|2102|3200191|2|21701|-34.61|-34.61|.00|RM|2018-02-27|2018-02-27|A2250001|4|0|0|0||
8362225000121023200191|218743|8362|2250001|2102|3200191|2|21801|346.05|86.51|.00||2018-05-01|2018-05-24|A2250001|4|1|799|361|X|
8362225000121023200191|501681|8362|2250001|2102|3200191|2|21801|-34.60|-34.60|.00|RM|2018-05-30|2018-05-30|A2250001|4|0|0|0||
8362225000121023200191|218744|8362|2250001|2102|3200191|2|21801|346.05|86.51|.00||2018-05-01|2018-06-24|A2250001|4|2|768|361|X|
8362225000121023200191|501682|8362|2250001|2102|3200191|2|21801|-34.60|-34.60|.00|RM|2018-07-03|2018-07-03|A2250001|4|0|0|0||
8362225000121023200191|218745|8362|2250001|2102|3200191|2|21801|346.05|86.51|.00||2018-05-01|2018-07-24|A2250001|4|3|738|361|X|
8362225000121023200191|501683|8362|2250001|2102|3200191|2|21801|-34.60|-34.60|.00|RM|2018-08-02|2018-08-02|A2250001|4|0|0|0||
8362225000121023200191|218746|8362|2250001|2102|3200191|2|21801|346.05|86.52|46.15||2018-05-01|2018-08-24|A2250001|4|4|707|361||
8362225000121023200191|501684|8362|2250001|2102|3200191|2|21801|-34.60|-34.60|.00|RM|2018-08-30|2018-08-30|A2250001|4|0|0|0||
8362225000121023200191|501685|8362|2250001|2102|3200191|2|21801|-34.60|-34.60|.00|RM|2018-10-31|2018-10-31|A2250001|4|0|0|0||
8362225000121023200191|501686|8362|2250001|2102|3200191|2|21801|-28.84|-28.84|.00|RM|2018-11-29|2018-11-29|A2250001|4|0|0|0||
8362225000121023200191|501687|8362|2250001|2102|3200191|2|21801|-28.84|-28.84|.00|RM|2018-12-28|2018-12-28|A2250001|4|0|0|0||
8362225000121023200191|41713|8362|2250001|2102|3200191|2|21701|69.22|17.30|17.30||2019-01-01|2019-01-01|A2250001|4|1|577|361||
8362225000121023200191|41714|8362|2250001|2102|3200191|2|21701|69.22|17.30|17.30||2019-01-01|2019-02-01|A2250001|4|2|546|361||
8362225000121023200191|41715|8362|2250001|2102|3200191|2|21701|69.22|17.30|17.30||2019-01-01|2019-03-01|A2250001|4|3|518|361||
8362225000121023200191|41716|8362|2250001|2102|3200191|2|21701|69.22|17.32|17.32||2019-01-01|2019-04-01|A2250001|4|4|487|361||
8362225000124013200834|413294|8362|2250001|2401|3200834|2|21701|-22.80|-22.80|.00|RM|2018-01-31|2018-01-31|A2250001|4|0|0|0||
8362225000124013200834|236935|8362|2250001|2401|3200834|3|21801|16.19|1.61|.00||2018-02-02|2018-02-02|A2250001|10|1|910|361|X|
8362225000124013200834|413295|8362|2250001|2401|3200834|2|21701|-24.82|-24.82|.00|RM|2018-02-27|2018-02-27|A2250001|4|0|0|0||
8362225000124013200834|236936|8362|2250001|2401|3200834|3|21801|16.19|1.61|.00||2018-02-02|2018-03-02|A2250001|10|2|882|361|X|
8362225000124013200834|413296|8362|2250001|2401|3200834|2|21701|-24.82|-24.82|.00|RM|2018-03-29|2018-03-29|A2250001|4|0|0|0||
8362225000124013200834|236937|8362|2250001|2401|3200834|3|21801|16.19|1.61|.00||2018-02-02|2018-04-02|A2250001|10|3|851|361|X|
8362225000124013200834|413297|8362|2250001|2401|3200834|2|21701|-24.82|-24.82|.00|RM|2018-04-30|2018-04-30|A2250001|4|0|0|0||
8362225000124013200834|236938|8362|2250001|2401|3200834|3|21801|16.19|1.61|.00||2018-02-02|2018-05-02|A2250001|10|4|821|361|X|
8362225000124013200834|236939|8362|2250001|2401|3200834|3|21801|16.19|1.61|.00||2018-02-02|2018-06-02|A2250001|10|5|790|361|X|
8362225000124013200834|236940|8362|2250001|2401|3200834|3|21801|16.19|1.61|.00||2018-02-02|2018-07-02|A2250001|10|6|760|361|X|
8362225000124013200834|413298|8362|2250001|2401|3200834|2|21701|-24.82|-24.82|.00|RM|2018-07-03|2018-07-03|A2250001|4|0|0|0||
8362225000124013200834|236941|8362|2250001|2401|3200834|3|21801|16.19|1.61|.00||2018-02-02|2018-08-02|A2250001|10|7|729|361|X|
8362225000124013200834|413299|8362|2250001|2401|3200834|2|21701|-24.82|-24.82|.00|RM|2018-08-02|2018-08-02|A2250001|4|0|0|0||
8362225000124013200834|413300|8362|2250001|2401|3200834|2|21701|-24.83|-24.83|.00|RM|2018-08-30|2018-08-30|A2250001|4|0|0|0||
8362225000124013200834|236942|8362|2250001|2401|3200834|3|21801|16.19|1.61|.00||2018-02-02|2018-09-02|A2250001|10|8|698|361|X|
8362225000124013200834|236943|8362|2250001|2401|3200834|3|21801|16.19|1.61|.00||2018-02-02|2018-10-02|A2250001|10|9|668|361|X|
8362225000124013200834|413301|8362|2250001|2401|3200834|2|21701|-24.83|-24.83|.00|RM|2018-10-31|2018-10-31|A2250001|4|0|0|0||
8362225000124013200834|236944|8362|2250001|2401|3200834|3|21801|16.19|1.70|.00||2018-02-02|2018-11-02|A2250001|10|10|637|361|X|
8362225000124013200834|413302|8362|2250001|2401|3200834|2|21701|-8.64|-8.64|.00|RM|2018-11-29|2018-11-29|A2250001|4|0|0|0||
8362225000124013200834|482686|8362|2250001|2401|3200834|3|21801|-3.77|-3.77|.00|RM|2018-11-29|2018-11-29|A2250001|4|0|0|0||
8362225000124013200834|58409|8362|2250001|2401|3200834|2|21801|244.63|24.46|.00||2018-12-01|2018-12-23|A2250001|10|1|586|361|X|
8362225000124013200834|482687|8362|2250001|2401|3200834|3|21801|-1.24|-1.24|.00|RM|2018-12-28|2018-12-28|A2250001|4|0|0|0||
8362225000124013200834|313108|8362|2250001|2401|3200834|2|21701|205.20|20.52|.00||2019-01-01|2019-01-01|A2250001|10|1|577|361|X|
8362225000124013200834|58410|8362|2250001|2401|3200834|2|21801|244.63|24.46|.00||2018-12-01|2019-01-23|A2250001|10|2|555|361|X|
8362225000124013200834|313109|8362|2250001|2401|3200834|2|21701|205.20|20.52|.00||2019-01-01|2019-02-01|A2250001|10|2|546|361|X|
8362225000124013200834|58411|8362|2250001|2401|3200834|2|21801|244.63|24.46|.00||2018-12-01|2019-02-23|A2250001|10|3|524|361|X|
8362225000124013200834|313110|8362|2250001|2401|3200834|2|21701|205.20|20.52|.00||2019-01-01|2019-03-01|A2250001|10|3|518|361|X|
8362225000124013200834|58412|8362|2250001|2401|3200834|2|21801|244.63|24.46|.00||2018-12-01|2019-03-23|A2250001|10|4|496|361|X|
8362225000124013200834|313111|8362|2250001|2401|3200834|2|21701|205.20|20.52|.00||2019-01-01|2019-04-01|A2250001|10|4|487|361|X|
8362225000124013200834|58413|8362|2250001|2401|3200834|2|21801|244.63|24.46|10.36||2018-12-01|2019-04-23|A2250001|10|5|465|361||
8362225000124013200834|313112|8362|2250001|2401|3200834|2|21701|205.20|20.52|20.52||2019-01-01|2019-05-01|A2250001|10|5|457|361||
8362225000124013200834|58414|8362|2250001|2401|3200834|2|21801|244.63|24.46|24.46||2018-12-01|2019-05-23|A2250001|10|6|435|361||
8362225000124013200834|313113|8362|2250001|2401|3200834|2|21701|205.20|20.52|20.52||2019-01-01|2019-06-01|A2250001|10|6|426|361||
8362225000124013200834|58415|8362|2250001|2401|3200834|2|21801|244.63|24.46|24.46||2018-12-01|2019-06-23|A2250001|10|7|404|361||
8362225000124013200834|313114|8362|2250001|2401|3200834|2|21701|205.20|20.52|20.52||2019-01-01|2019-07-01|A2250001|10|7|396|361||
8362225000124013200834|58416|8362|2250001|2401|3200834|2|21801|244.63|24.46|24.46||2018-12-01|2019-07-23|A2250001|10|8|374|361||
8362225000124013200834|313115|8362|2250001|2401|3200834|2|21701|205.20|20.52|20.52||2019-01-01|2019-08-01|A2250001|10|8|365|361||
8362225000124013200834|58417|8362|2250001|2401|3200834|2|21801|244.63|24.46|24.46||2018-12-01|2019-08-23|A2250001|10|9|343|360||
8362225000124013200834|313116|8362|2250001|2401|3200834|2|21701|205.20|20.52|20.52||2019-01-01|2019-09-01|A2250001|10|9|334|360||
8362225000124013200834|58418|8362|2250001|2401|3200834|2|21801|244.63|24.49|24.49||2018-12-01|2019-09-23|A2250001|10|10|312|330||
8362225000124013200834|313117|8362|2250001|2401|3200834|2|21701|205.20|20.52|20.52||2019-01-01|2019-10-01|A2250001|10|10|304|330||
8362225000124013205588|145801|8362|2250001|2401|3205588|1|0|205.26|51.31|.00||2018-10-03|2018-10-03|A2250001|4|1|667|361|X|
8362225000124013205588|455115|8362|2250001|2401|3205588|1|0|-20.52|-20.52|.00|RM|2018-10-31|2018-10-31|A2250001|4|0|0|0||
8362225000124013205588|145802|8362|2250001|2401|3205588|1|0|205.26|51.31|45.16||2018-10-03|2018-11-03|A2250001|4|2|636|361||
8362225000124013205588|455116|8362|2250001|2401|3205588|1|0|-18.47|-18.47|.00|RM|2018-11-29|2018-11-29|A2250001|4|0|0|0||
8362225000124013205588|145803|8362|2250001|2401|3205588|1|0|205.26|51.31|51.31||2018-10-03|2018-12-03|A2250001|4|3|606|361||
8362225000124013205588|455117|8362|2250001|2401|3205588|1|0|-18.47|-18.47|.00|RM|2018-12-28|2018-12-28|A2250001|4|0|0|0||
8362225000124013205588|145804|8362|2250001|2401|3205588|1|0|205.26|51.33|51.33||2018-10-03|2019-01-03|A2250001|4|4|575|361||
8362225000137103211333|466243|8362|2250001|3710|3211333|2|21701|-32.43|-32.43|.00|RM|2018-01-31|2018-01-31|A2250001|4|0|0|0||
8362225000137103211333|466244|8362|2250001|3710|3211333|2|21701|-32.43|-32.43|.00|RM|2018-02-27|2018-02-27|A2250001|4|0|0|0||
8362225000137103211333|466245|8362|2250001|3710|3211333|2|21701|-32.43|-32.43|.00|RM|2018-03-29|2018-03-29|A2250001|4|0|0|0||
8362225000137103211333|466246|8362|2250001|3710|3211333|2|21701|-32.43|-32.43|.00|RM|2018-04-30|2018-04-30|A2250001|4|0|0|0||
8362225000137103211333|466247|8362|2250001|3710|3211333|2|21701|-32.43|-32.43|.00|RM|2018-07-03|2018-07-03|A2250001|4|0|0|0||
8362225000137103211333|466248|8362|2250001|3710|3211333|2|21701|-32.43|-32.43|.00|RM|2018-08-02|2018-08-02|A2250001|4|0|0|0||
8362225000137103211333|198748|8362|2250001|3710|3211333|2|21801|338.00|84.50|.00||2018-09-01|2018-09-05|A2250001|4|1|695|361|X|
8362225000137103211333|512146|8362|2250001|3710|3211333|2|21801|-33.80|-33.80|.00|RM|2018-09-28|2018-09-28|A2250001|4|0|0|0||
8362225000137103211333|198749|8362|2250001|3710|3211333|2|21801|338.00|84.50|.00||2018-09-01|2018-10-05|A2250001|4|2|665|361|X|
8362225000137103211333|512147|8362|2250001|3710|3211333|2|21801|-33.80|-33.80|.00|RM|2018-10-31|2018-10-31|A2250001|4|0|0|0||
8362225000137103211333|198750|8362|2250001|3710|3211333|2|21801|338.00|84.50|.00||2018-09-01|2018-11-05|A2250001|4|3|634|361|X|
8362225000137103211333|512148|8362|2250001|3710|3211333|2|21801|-30.04|-30.04|.00|RM|2018-11-29|2018-11-29|A2250001|4|0|0|0||
8362225000137103211333|198751|8362|2250001|3710|3211333|2|21801|338.00|84.50|15.74||2018-09-01|2018-12-05|A2250001|4|4|604|361||
8362225000137103211333|512149|8362|2250001|3710|3211333|2|21801|-30.04|-30.04|.00|RM|2018-12-28|2018-12-28|A2250001|4|0|0|0||
8362225000137103211333|274177|8362|2250001|3710|3211333|2|21701|194.58|48.64|48.64||2019-01-01|2019-01-01|A2250001|4|1|577|361||
8362225000137103211333|274178|8362|2250001|3710|3211333|2|21701|194.58|48.64|48.64||2019-01-01|2019-02-01|A2250001|4|2|546|361||
8362225000137103211333|274179|8362|2250001|3710|3211333|2|21701|194.58|48.64|48.64||2019-01-01|2019-03-01|A2250001|4|3|518|361||
8362225000137103211333|274180|8362|2250001|3710|3211333|2|21701|194.58|48.66|48.66||2019-01-01|2019-04-01|A2250001|4|4|487|361||
8362225000137103223916|540706|8362|2250001|3710|3223916|2|21701|-75.92|-75.92|.00|RM|2018-01-31|2018-01-31|A2250001|4|0|0|0||
8362225000137103223916|540707|8362|2250001|3710|3223916|2|21701|-75.92|-75.92|.00|RM|2018-02-27|2018-02-27|A2250001|4|0|0|0||
8362225000137103223916|540708|8362|2250001|3710|3223916|2|21701|-75.92|-75.92|.00|RM|2018-03-29|2018-03-29|A2250001|4|0|0|0||
8362225000137103223916|540709|8362|2250001|3710|3223916|2|21701|-75.92|-75.92|.00|RM|2018-04-30|2018-04-30|A2250001|4|0|0|0||
8362225000137103223916|540710|8362|2250001|3710|3223916|2|21701|-75.92|-75.92|.00|RM|2018-07-03|2018-07-03|A2250001|4|0|0|0||
8362225000137103223916|37345|8362|2250001|3710|3223916|2|21801|792.32|198.08|.00||2018-08-01|2018-08-30|A2250001|4|1|701|361|X|
8362225000137103223916|484498|8362|2250001|3710|3223916|2|21801|-79.23|-79.23|.00|RM|2018-09-28|2018-09-28|A2250001|4|0|0|0||
8362225000137103223916|37346|8362|2250001|3710|3223916|2|21801|792.32|198.08|.00||2018-08-01|2018-09-30|A2250001|4|2|670|361|X|
8362225000137103223916|37347|8362|2250001|3710|3223916|2|21801|792.32|198.08|.00||2018-08-01|2018-10-30|A2250001|4|3|640|361|X|
8362225000137103223916|484499|8362|2250001|3710|3223916|2|21801|-79.23|-79.23|.00|RM|2018-10-31|2018-10-31|A2250001|4|0|0|0||
8362225000137103223916|484500|8362|2250001|3710|3223916|2|21801|-70.42|-70.42|.00|RM|2018-11-29|2018-11-29|A2250001|4|0|0|0||
8362225000137103223916|37348|8362|2250001|3710|3223916|2|21801|792.32|198.08|113.41||2018-08-01|2018-11-30|A2250001|4|4|609|361||
8362225000137103223916|484501|8362|2250001|3710|3223916|2|21801|-70.43|-70.43|.00|RM|2018-12-28|2018-12-28|A2250001|4|0|0|0||
8362225000137103223916|165474|8362|2250001|3710|3223916|2|21701|379.60|94.90|94.90||2019-01-01|2019-01-01|A2250001|4|1|577|361||
8362225000137103223916|165475|8362|2250001|3710|3223916|2|21701|379.60|94.90|94.90||2019-01-01|2019-02-01|A2250001|4|2|546|361||
8362225000137103223916|165476|8362|2250001|3710|3223916|2|21701|379.60|94.90|94.90||2019-01-01|2019-03-01|A2250001|4|3|518|361||
8362225000137103223916|165477|8362|2250001|3710|3223916|2|21701|379.60|94.90|94.90||2019-01-01|2019-04-01|A2250001|4|4|487|361||
8362225000137103228386|437113|8362|2250001|3710|3228386|2|21701|-36.96|-36.96|.00|RM|2018-01-31|2018-01-31|A2250001|4|0|0|0||
8362225000137103228386|437114|8362|2250001|3710|3228386|2|21701|-36.96|-36.96|.00|RM|2018-02-27|2018-02-27|A2250001|4|0|0|0||
8362225000137103228386|437115|8362|2250001|3710|3228386|2|21701|-36.96|-36.96|.00|RM|2018-03-29|2018-03-29|A2250001|4|0|0|0||
8362225000137103228386|437116|8362|2250001|3710|3228386|2|21701|-36.97|-36.97|.00|RM|2018-04-30|2018-04-30|A2250001|4|0|0|0||
8362225000137103228386|437117|8362|2250001|3710|3228386|2|21701|-36.97|-36.97|.00|RM|2018-07-03|2018-07-03|A2250001|4|0|0|0||
8362225000137103228386|437118|8362|2250001|3710|3228386|2|21701|-36.97|-36.97|.00|RM|2018-08-02|2018-08-02|A2250001|4|0|0|0||
8362225000137103228386|437119|8362|2250001|3710|3228386|2|21701|-36.97|-36.97|.00|RM|2018-08-30|2018-08-30|A2250001|4|0|0|0||
8362225000137103228386|166029|8362|2250001|3710|3228386|2|21801|356.39|89.09|.00||2018-10-01|2018-10-10|A2250001|4|1|660|361|X|
8362225000137103228386|472772|8362|2250001|3710|3228386|2|21801|-35.63|-35.63|.00|RM|2018-10-31|2018-10-31|A2250001|4|0|0|0||
8362225000137103228386|166030|8362|2250001|3710|3228386|2|21801|356.39|89.09|.00||2018-10-01|2018-11-10|A2250001|4|2|629|361|X|
8362225000137103228386|472773|8362|2250001|3710|3228386|2|21801|-32.07|-32.07|.00|RM|2018-11-29|2018-11-29|A2250001|4|0|0|0||
8362225000137103228386|166031|8362|2250001|3710|3228386|2|21801|356.39|89.09|.00||2018-10-01|2018-12-10|A2250001|4|3|599|361|X|
8362225000137103228386|472774|8362|2250001|3710|3228386|2|21801|-32.07|-32.07|.00|RM|2018-12-28|2018-12-28|A2250001|4|0|0|0||
8362225000137103228386|136940|8362|2250001|3710|3228386|2|21701|258.76|64.69|.00||2019-01-01|2019-01-01|A2250001|4|1|577|361|X|
8362225000137103228386|166032|8362|2250001|3710|3228386|2|21801|356.39|89.12|62.55||2018-10-01|2019-01-10|A2250001|4|4|568|361||
8362225000137103228386|136941|8362|2250001|3710|3228386|2|21701|258.76|64.69|64.69||2019-01-01|2019-02-01|A2250001|4|2|546|361||
8362225000137103228386|136942|8362|2250001|3710|3228386|2|21701|258.76|64.69|64.69||2019-01-01|2019-03-01|A2250001|4|3|518|361||
8362225000137103228386|136943|8362|2250001|3710|3228386|2|21701|258.76|64.69|64.69||2019-01-01|2019-04-01|A2250001|4|4|487|361||
8397225000124011980206|61011|8397|2250001|2401|1980206|2|21801|362.11|90.52|.00||2018-02-01|2018-02-27|A2250001|4|1|885|361|X|
8397225000124011980206|452895|8397|2250001|2401|1980206|2|21801|-36.21|-36.21|.00|RM|2018-02-27|2018-02-27|A2250001|4|0|0|0||
8397225000124011980206|61012|8397|2250001|2401|1980206|2|21801|362.11|90.52|.00||2018-02-01|2018-03-27|A2250001|4|2|857|361|X|
8397225000124011980206|452896|8397|2250001|2401|1980206|2|21801|-36.21|-36.21|.00|RM|2018-03-29|2018-03-29|A2250001|4|0|0|0||
8397225000124011980206|61013|8397|2250001|2401|1980206|2|21801|362.11|90.52|.00||2018-02-01|2018-04-27|A2250001|4|3|826|361|X|
8397225000124011980206|452897|8397|2250001|2401|1980206|2|21801|-36.21|-36.21|.00|RM|2018-04-30|2018-04-30|A2250001|4|0|0|0||
8397225000124011980206|61014|8397|2250001|2401|1980206|2|21801|362.11|90.55|24.15||2018-02-01|2018-05-27|A2250001|4|4|796|361||
8397225000124011980206|452898|8397|2250001|2401|1980206|2|21801|-36.21|-36.21|.00|RM|2018-07-03|2018-07-03|A2250001|4|0|0|0||
8397225000124011980206|452899|8397|2250001|2401|1980206|2|21801|-36.21|-36.21|.00|RM|2018-08-02|2018-08-02|A2250001|4|0|0|0||
8397225000124011980206|452900|8397|2250001|2401|1980206|2|21801|-36.21|-36.21|.00|RM|2018-08-30|2018-08-30|A2250001|4|0|0|0||
8397225000124011980206|452901|8397|2250001|2401|1980206|2|21801|-36.21|-36.21|.00|RM|2018-09-28|2018-09-28|A2250001|4|0|0|0||
8397225000124011980206|452902|8397|2250001|2401|1980206|2|21801|-36.21|-36.21|.00|RM|2018-10-31|2018-10-31|A2250001|4|0|0|0||
8397225000124011980206|452903|8397|2250001|2401|1980206|2|21801|-24.14|-24.14|.00|RM|2018-11-29|2018-11-29|A2250001|4|0|0|0||
8397225000124011980206|452904|8397|2250001|2401|1980206|2|21801|-24.14|-24.14|.00|RM|2018-12-28|2018-12-28|A2250001|4|0|0|0||
8397225000137103202564|242942|8397|2250001|3710|3202564|2|21801|52.70|52.70|.00||2018-04-01|2018-04-15|A2250001|1|1|838|361|X|
8397225000137103202564|475019|8397|2250001|3710|3202564|2|21801|-5.27|-5.27|.00|RM|2018-04-30|2018-04-30|A2250001|4|0|0|0||
8397225000137103202564|475020|8397|2250001|3710|3202564|2|21801|-5.27|-5.27|.00|RM|2018-07-03|2018-07-03|A2250001|4|0|0|0||
8397225000137103202564|566469|8397|2250001|3710|3202564|3|21801|-46.06|-46.06|.00|RM|2018-07-04|2018-07-04|A2250001|12|0|361|361||
8397225000137103202564|391323|8397|2250001|3710|3202564|3|21801|42.16|42.16|.00|RF|2020-06-19|2020-06-19|A2250001|4|0|361|361||
8397225000137103202564|475021|8397|2250001|3710|3202564|2|21801|-42.16|-42.16|.00|RM|2020-06-19|2020-06-19|A2250001|4|0|0|0||
8397225000137103202564|578743|8397|2250001|3710|3202564|0|0|.00|.00|-3.90|XX|2020-08-27|2020-08-27||0|0|0|30||
8397225000137103209115|526775|8397|2250001|3710|3209115|2|21701|-39.77|-39.77|.00|RM|2018-01-31|2018-01-31|A2250001|4|0|0|0||
8397225000137103209115|526776|8397|2250001|3710|3209115|2|21701|-39.77|-39.77|.00|RM|2018-02-27|2018-02-27|A2250001|4|0|0|0||
8397225000137103209115|526777|8397|2250001|3710|3209115|2|21701|-39.77|-39.77|.00|RM|2018-03-29|2018-03-29|A2250001|4|0|0|0||
8397225000137103209115|526778|8397|2250001|3710|3209115|2|21701|-39.77|-39.77|.00|RM|2018-04-30|2018-04-30|A2250001|4|0|0|0||
8397225000137103209115|526779|8397|2250001|3710|3209115|2|21701|-39.77|-39.77|.00|RM|2018-07-03|2018-07-03|A2250001|4|0|0|0||
8397225000137103209115|526780|8397|2250001|3710|3209115|2|21701|-39.77|-39.77|.00|RM|2018-08-02|2018-08-02|A2250001|4|0|0|0||
8397225000137103209115|526781|8397|2250001|3710|3209115|2|21701|-39.77|-39.77|.00|RM|2018-08-30|2018-08-30|A2250001|4|0|0|0||
8397225000137103209115|245224|8397|2250001|3710|3209115|2|21801|404.01|101.00|.00||2018-10-01|2018-10-13|A2250001|4|1|657|361|X|
8397225000137103209115|533703|8397|2250001|3710|3209115|2|21801|-40.40|-40.40|.00|RM|2018-10-31|2018-10-31|A2250001|4|0|0|0||
8397225000137103209115|245225|8397|2250001|3710|3209115|2|21801|404.01|101.00|.00||2018-10-01|2018-11-13|A2250001|4|2|626|361|X|
8397225000137103209115|533704|8397|2250001|3710|3209115|2|21801|-36.36|-36.36|.00|RM|2018-11-29|2018-11-29|A2250001|4|0|0|0||
8397225000137103209115|245226|8397|2250001|3710|3209115|2|21801|404.01|101.00|.00||2018-10-01|2018-12-13|A2250001|4|3|596|361|X|
8397225000137103209115|533705|8397|2250001|3710|3209115|2|21801|-36.36|-36.36|.00|RM|2018-12-28|2018-12-28|A2250001|4|0|0|0||
8397225000137103209115|193114|8397|2250001|3710|3209115|2|21701|278.39|69.59|.00||2019-01-01|2019-01-01|A2250001|4|1|577|361|X|
8397225000137103209115|245227|8397|2250001|3710|3209115|2|21801|404.01|101.01|82.09||2018-10-01|2019-01-13|A2250001|4|4|565|361||
8397225000137103209115|193115|8397|2250001|3710|3209115|2|21701|278.39|69.59|69.59||2019-01-01|2019-02-01|A2250001|4|2|546|361||
8397225000137103209115|193116|8397|2250001|3710|3209115|2|21701|278.39|69.59|69.59||2019-01-01|2019-03-01|A2250001|4|3|518|361||
8397225000137103209115|193117|8397|2250001|3710|3209115|2|21701|278.39|69.62|69.62||2019-01-01|2019-04-01|A2250001|4|4|487|361||
8397225000137103220592|457512|8397|2250001|3710|3220592|2|21701|-42.94|-42.94|.00|RM|2018-01-31|2018-01-31|A2250001|4|0|0|0||
8397225000137103220592|457513|8397|2250001|3710|3220592|2|21701|-42.94|-42.94|.00|RM|2018-02-27|2018-02-27|A2250001|4|0|0|0||
8397225000137103220592|457514|8397|2250001|3710|3220592|2|21701|-42.94|-42.94|.00|RM|2018-03-29|2018-03-29|A2250001|4|0|0|0||
